Date & Time,Product ID,Flow Type,Quantity
05-05-2025 00:00,31517,Outgoing,150
05-05-2025 00:00,31528,Outgoing,450
05-05-2025 00:00,31986,Outgoing,160
05-05-2025 00:00,31985,Outgoing,80
05-05-2025 00:00,31334,Outgoing,64
05-05-2025 00:00,31335,Outgoing,64
05-05-2025 00:00,31336,Outgoing,64
05-05-2025 00:00,31337,Outgoing,40
05-05-2025 00:00,31338,Outgoing,60
05-05-2025 00:00,31342,Outgoing,128
05-05-2025 00:00,31343,Outgoing,120
05-05-2025 00:00,31344,Outgoing,192
05-05-2025 00:00,31761,Outgoing,1500
05-05-2025 00:00,31762,Outgoing,900
05-05-2025 00:00,31763,Outgoing,1300
05-05-2025 00:00,34015,Outgoing,300
05-05-2025 00:00,34016,Outgoing,200
05-05-2025 00:00,31986,Outgoing,320
05-05-2025 00:00,31985,Outgoing,400
05-05-2025 00:00,31994,Outgoing,300
05-05-2025 00:00,31584,Outgoing,200
05-05-2025 00:00,31587,Outgoing,300
05-05-2025 00:00,34392,Outgoing,80
05-05-2025 00:00,34393,Outgoing,60
05-05-2025 00:00,32086,Outgoing,36
05-05-2025 00:00,32088,Outgoing,24
05-05-2025 00:00,32080,Outgoing,18
05-05-2025 00:00,32079,Outgoing,24
05-05-2025 00:00,31772,Outgoing,130
05-05-2025 00:00,31773,Outgoing,88
05-05-2025 00:00,31769,Outgoing,28
05-05-2025 00:00,31760,Outgoing,14
05-05-2025 00:00,31734,Outgoing,20
05-05-2025 00:00,31730,Outgoing,360
05-05-2025 00:00,31731,Outgoing,400
05-05-2025 00:00,31733,Outgoing,60
05-05-2025 00:00,31725,Outgoing,600
05-05-2025 00:00,31724,Outgoing,200
05-05-2025 00:00,31732,Outgoing,400
05-05-2025 00:00,31757,Outgoing,480
05-05-2025 00:00,31756,Outgoing,480
05-05-2025 00:00,34397,Outgoing,50
05-05-2025 00:00,34013,Outgoing,300
05-05-2025 00:00,34403,Outgoing,200
05-05-2025 00:00,34408,Outgoing,100
05-05-2025 00:00,34017,Outgoing,100
05-05-2025 00:00,32076,Outgoing,180
05-05-2025 00:00,32076,Outgoing,0
06-05-2025 00:00,35586,Ingoing,600
06-05-2025 00:00,31565,Ingoing,8400
06-05-2025 00:00,34408,Ingoing,3150
06-05-2025 00:00,36659,Ingoing,10
06-05-2025 00:00,31994,Ingoing,3500
06-05-2025 00:00,38717,Ingoing,2500
06-05-2025 00:00,39972,Ingoing,30
06-05-2025 00:00,31463,Ingoing,100
06-05-2025 00:00,35598,Ingoing,4448
06-05-2025 00:00,31733,Ingoing,1230
06-05-2025 00:00,35580,Ingoing,3500
06-05-2025 00:00,31554,Ingoing,4500
06-05-2025 00:00,31587,Ingoing,3300
06-05-2025 00:00,35574,Ingoing,3500
06-05-2025 00:00,31687,Ingoing,1900
06-05-2025 00:00,35585,Ingoing,6100
06-05-2025 00:00,39913,Ingoing,1100
06-05-2025 00:00,31688,Ingoing,100
06-05-2025 00:00,31858,Ingoing,7920
06-05-2025 00:00,31761,Ingoing,3600
06-05-2025 00:00,39970,Ingoing,234
06-05-2025 00:00,32000,Ingoing,80
06-05-2025 00:00,31661,Ingoing,4600
06-05-2025 00:00,31554,Ingoing,4500
06-05-2025 00:00,31551,Ingoing,6800
06-05-2025 00:00,31549,Ingoing,4900
06-05-2025 00:00,34014,Ingoing,4400
06-05-2025 00:00,31772,Ingoing,5200
06-05-2025 00:00,41596,Outgoing,66
06-05-2025 00:00,41597,Outgoing,28
06-05-2025 00:00,41598,Outgoing,20
06-05-2025 00:00,41599,Outgoing,14
06-05-2025 00:00,41600,Outgoing,16
06-05-2025 00:00,41601,Outgoing,10
06-05-2025 00:00,41602,Outgoing,6
06-05-2025 00:00,31760,Outgoing,140
06-05-2025 00:00,36498,Outgoing,15
06-05-2025 00:00,36155,Outgoing,15
06-05-2025 00:00,31769,Outgoing,112
06-05-2025 00:00,31360,Outgoing,0
06-05-2025 00:00,31361,Outgoing,24
06-05-2025 00:00,31361,Outgoing,0
06-05-2025 00:00,42234,Outgoing,6
06-05-2025 00:00,31589,Outgoing,0
06-05-2025 00:00,31589,Outgoing,0
06-05-2025 00:00,31594,Outgoing,0
06-05-2025 00:00,31594,Outgoing,0
06-05-2025 00:00,36659,Outgoing,1
06-05-2025 00:00,31586,Outgoing,0
06-05-2025 00:00,35586,Outgoing,500
06-05-2025 00:00,31493,Outgoing,600
06-05-2025 00:00,31513,Outgoing,80
06-05-2025 00:00,31509,Outgoing,600
06-05-2025 00:00,31510,Outgoing,240
06-05-2025 00:00,31511,Outgoing,300
06-05-2025 00:00,31512,Outgoing,80
06-05-2025 00:00,31488,Outgoing,80
06-05-2025 00:00,31841,Outgoing,240
06-05-2025 00:00,31848,Outgoing,360
06-05-2025 00:00,31858,Outgoing,420
06-05-2025 00:00,31859,Outgoing,360
06-05-2025 00:00,31860,Outgoing,420
06-05-2025 00:00,31866,Outgoing,360
06-05-2025 00:00,31870,Outgoing,60
06-05-2025 00:00,31870,Outgoing,0
06-05-2025 00:00,31876,Outgoing,300
06-05-2025 00:00,31864,Outgoing,120
06-05-2025 00:00,31932,Outgoing,300
06-05-2025 00:00,31940,Outgoing,60
06-05-2025 00:00,31940,Outgoing,0
06-05-2025 00:00,31951,Outgoing,600
06-05-2025 00:00,31952,Outgoing,300
06-05-2025 00:00,31953,Outgoing,420
06-05-2025 00:00,31955,Outgoing,60
06-05-2025 00:00,31960,Outgoing,420
06-05-2025 00:00,31964,Outgoing,0
06-05-2025 00:00,31969,Outgoing,480
06-05-2025 00:00,32078,Outgoing,30
06-05-2025 00:00,32079,Outgoing,30
06-05-2025 00:00,31734,Outgoing,180
06-05-2025 00:00,34213,Outgoing,9
06-05-2025 00:00,32080,Outgoing,42
06-05-2025 00:00,32088,Outgoing,150
06-05-2025 00:00,31986,Outgoing,160
06-05-2025 00:00,31994,Outgoing,200
06-05-2025 00:00,31996,Outgoing,100
06-05-2025 00:00,31554,Outgoing,900
06-05-2025 00:00,31587,Outgoing,200
06-05-2025 00:00,31557,Outgoing,800
06-05-2025 00:00,31565,Outgoing,600
06-05-2025 00:00,31569,Outgoing,400
06-05-2025 00:00,34637,Outgoing,3120
06-05-2025 00:00,31772,Outgoing,2340
06-05-2025 00:00,31773,Outgoing,264
06-05-2025 00:00,31763,Outgoing,260
06-05-2025 00:00,31765,Outgoing,480
06-05-2025 00:00,31769,Outgoing,504
06-05-2025 00:00,34018,Outgoing,100
06-05-2025 00:00,34014,Outgoing,100
06-05-2025 00:00,35578,Outgoing,100
06-05-2025 00:00,35595,Outgoing,560
06-05-2025 00:00,35596,Outgoing,120
06-05-2025 00:00,35597,Outgoing,32
06-05-2025 00:00,35576,Outgoing,100
06-05-2025 00:00,35594,Outgoing,100
06-05-2025 00:00,35584,Outgoing,1400
06-05-2025 00:00,35585,Outgoing,1100
06-05-2025 00:00,35574,Outgoing,400
06-05-2025 00:00,35580,Outgoing,100
06-05-2025 00:00,34016,Outgoing,1200
06-05-2025 00:00,34015,Outgoing,1100
06-05-2025 00:00,34017,Outgoing,200
06-05-2025 00:00,31667,Outgoing,20
06-05-2025 00:00,31662,Outgoing,1400
06-05-2025 00:00,31686,Outgoing,500
06-05-2025 00:00,32001,Outgoing,90
06-05-2025 00:00,41600,Outgoing,8
06-05-2025 00:00,34013,Outgoing,300
06-05-2025 00:00,31665,Outgoing,80
06-05-2025 00:00,31674,Outgoing,100
06-05-2025 00:00,31647,Outgoing,400
06-05-2025 00:00,31688,Outgoing,400
06-05-2025 00:00,31813,Outgoing,80
06-05-2025 00:00,31946,Outgoing,60
06-05-2025 00:00,31493,Outgoing,1200
06-05-2025 00:00,31510,Outgoing,80
06-05-2025 00:00,31511,Outgoing,75
06-05-2025 00:00,31858,Outgoing,540
06-05-2025 00:00,31951,Outgoing,60
06-05-2025 00:00,31953,Outgoing,600
06-05-2025 00:00,31388,Outgoing,120
06-05-2025 00:00,31732,Outgoing,1200
06-05-2025 00:00,31725,Outgoing,1500
06-05-2025 00:00,34211,Outgoing,27
06-05-2025 00:00,32078,Outgoing,12
06-05-2025 00:00,32086,Outgoing,60
06-05-2025 00:00,32089,Outgoing,45
06-05-2025 00:00,31993,Outgoing,600
06-05-2025 00:00,31995,Outgoing,100
06-05-2025 00:00,31998,Outgoing,90
06-05-2025 00:00,32003,Outgoing,90
06-05-2025 00:00,41601,Outgoing,10
06-05-2025 00:00,41602,Outgoing,24
06-05-2025 00:00,31776,Outgoing,140
06-05-2025 00:00,31778,Outgoing,30
06-05-2025 00:00,38719,Outgoing,100
06-05-2025 00:00,39907,Outgoing,1200
06-05-2025 00:00,31441,Outgoing,20
06-05-2025 00:00,31543,Outgoing,200
06-05-2025 00:00,31551,Outgoing,100
06-05-2025 00:00,31552,Outgoing,80
06-05-2025 00:00,31848,Outgoing,180
06-05-2025 00:00,31855,Outgoing,60
06-05-2025 00:00,31484,Outgoing,360
06-05-2025 00:00,31509,Outgoing,840
06-05-2025 00:00,31512,Outgoing,80
06-05-2025 00:00,31952,Outgoing,60
06-05-2025 00:00,31860,Outgoing,420
06-05-2025 00:00,31960,Outgoing,120
06-05-2025 00:00,31723,Outgoing,2000
06-05-2025 00:00,31724,Outgoing,900
06-05-2025 00:00,31463,Outgoing,2000
06-05-2025 00:00,31473,Outgoing,500
06-05-2025 00:00,31461,Outgoing,500
06-05-2025 00:00,31993,Outgoing,700
06-05-2025 00:00,31994,Outgoing,1000
06-05-2025 00:00,31995,Outgoing,300
06-05-2025 00:00,31985,Outgoing,800
06-05-2025 00:00,31584,Outgoing,200
06-05-2025 00:00,31755,Outgoing,200
06-05-2025 00:00,31732,Outgoing,200
06-05-2025 00:00,31723,Outgoing,200
06-05-2025 00:00,31554,Outgoing,400
06-05-2025 00:00,31557,Outgoing,100
06-05-2025 00:00,31565,Outgoing,200
06-05-2025 00:00,31587,Outgoing,100
06-05-2025 00:00,31993,Outgoing,200
06-05-2025 00:00,31994,Outgoing,100
06-05-2025 00:00,31985,Outgoing,80
06-05-2025 00:00,32086,Outgoing,12
06-05-2025 00:00,34016,Outgoing,100
06-05-2025 00:00,34015,Outgoing,100
06-05-2025 00:00,31994,Outgoing,1500
06-05-2025 00:00,34013,Outgoing,300
06-05-2025 00:00,34015,Outgoing,500
06-05-2025 00:00,34016,Outgoing,300
06-05-2025 00:00,34392,Outgoing,160
06-05-2025 00:00,34393,Outgoing,60
06-05-2025 00:00,31449,Outgoing,300
06-05-2025 00:00,31437,Outgoing,200
06-05-2025 00:00,31482,Outgoing,100
06-05-2025 00:00,31463,Outgoing,700
06-05-2025 00:00,31453,Outgoing,120
06-05-2025 00:00,31440,Outgoing,200
06-05-2025 00:00,31441,Outgoing,100
06-05-2025 00:00,31992,Outgoing,100
06-05-2025 00:00,31993,Outgoing,400
06-05-2025 00:00,31994,Outgoing,400
06-05-2025 00:00,32004,Outgoing,80
06-05-2025 00:00,35585,Outgoing,1000
06-05-2025 00:00,35584,Outgoing,200
06-05-2025 00:00,35595,Outgoing,80
06-05-2025 00:00,35596,Outgoing,180
06-05-2025 00:00,35597,Outgoing,64
06-05-2025 00:00,31554,Outgoing,1500
06-05-2025 00:00,31557,Outgoing,2000
06-05-2025 00:00,31565,Outgoing,1500
06-05-2025 00:00,31569,Outgoing,400
06-05-2025 00:00,31663,Outgoing,200
06-05-2025 00:00,31674,Outgoing,100
06-05-2025 00:00,31688,Outgoing,800
06-05-2025 00:00,31698,Outgoing,200
06-05-2025 00:00,31689,Outgoing,100
06-05-2025 00:00,31729,Outgoing,450
06-05-2025 00:00,31756,Outgoing,120
06-05-2025 00:00,31757,Outgoing,120
06-05-2025 00:00,31772,Outgoing,260
06-05-2025 00:00,34637,Outgoing,480
06-05-2025 00:00,31766,Outgoing,160
06-05-2025 00:00,31763,Outgoing,104
06-05-2025 00:00,31767,Outgoing,100
06-05-2025 00:00,31544,Outgoing,200
06-05-2025 00:00,31558,Outgoing,300
06-05-2025 00:00,31987,Outgoing,40
06-05-2025 00:00,34392,Outgoing,80
06-05-2025 00:00,31732,Outgoing,1000
06-05-2025 00:00,31757,Outgoing,1200
06-05-2025 00:00,31729,Outgoing,450
06-05-2025 00:00,31731,Outgoing,200
06-05-2025 00:00,31733,Outgoing,150
06-05-2025 00:00,34018,Outgoing,100
06-05-2025 00:00,34014,Outgoing,100
06-05-2025 00:00,34013,Outgoing,200
06-05-2025 00:00,34017,Outgoing,100
06-05-2025 00:00,35580,Outgoing,100
06-05-2025 00:00,34015,Outgoing,100
06-05-2025 00:00,34016,Outgoing,100
06-05-2025 00:00,31463,Outgoing,300
06-05-2025 00:00,31587,Outgoing,600
06-05-2025 00:00,35586,Outgoing,100
06-05-2025 00:00,36498,Outgoing,9
06-05-2025 00:00,32080,Outgoing,30
06-05-2025 00:00,32081,Outgoing,30
06-05-2025 00:00,32086,Outgoing,30
06-05-2025 00:00,34013,Outgoing,400
06-05-2025 00:00,34017,Outgoing,300
06-05-2025 00:00,34408,Outgoing,50
06-05-2025 00:00,34016,Outgoing,300
06-05-2025 00:00,34406,Outgoing,50
06-05-2025 00:00,34392,Outgoing,400
06-05-2025 00:00,34393,Outgoing,120
06-05-2025 00:00,31473,Outgoing,400
06-05-2025 00:00,31475,Outgoing,50
06-05-2025 00:00,31437,Outgoing,100
06-05-2025 00:00,31461,Outgoing,400
06-05-2025 00:00,31463,Outgoing,500
06-05-2025 00:00,31493,Outgoing,600
06-05-2025 00:00,31494,Outgoing,400
06-05-2025 00:00,31889,Outgoing,60
06-05-2025 00:00,31891,Outgoing,60
06-05-2025 00:00,31883,Outgoing,60
06-05-2025 00:00,31881,Outgoing,60
06-05-2025 00:00,31886,Outgoing,60
06-05-2025 00:00,31887,Outgoing,120
06-05-2025 00:00,31501,Outgoing,360
06-05-2025 00:00,31502,Outgoing,160
06-05-2025 00:00,31908,Outgoing,60
06-05-2025 00:00,31723,Outgoing,800
06-05-2025 00:00,32002,Outgoing,180
06-05-2025 00:00,32000,Outgoing,40
06-05-2025 00:00,31731,Outgoing,200
06-05-2025 00:00,31730,Outgoing,240
06-05-2025 00:00,31993,Outgoing,200
06-05-2025 00:00,31994,Outgoing,400
06-05-2025 00:00,31554,Outgoing,300
06-05-2025 00:00,31557,Outgoing,300
06-05-2025 00:00,31565,Outgoing,200
06-05-2025 00:00,31866,Outgoing,120
06-05-2025 00:00,31876,Outgoing,120
06-05-2025 00:00,31848,Outgoing,120
06-05-2025 00:00,31864,Outgoing,60
06-05-2025 00:00,31860,Outgoing,240
06-05-2025 00:00,31858,Outgoing,180
06-05-2025 00:00,32086,Outgoing,12
06-05-2025 00:00,32087,Outgoing,12
06-05-2025 00:00,32082,Outgoing,9
06-05-2025 00:00,34016,Outgoing,700
06-05-2025 00:00,34015,Outgoing,600
06-05-2025 00:00,34018,Outgoing,400
06-05-2025 00:00,34014,Outgoing,300
06-05-2025 00:00,34013,Outgoing,600
06-05-2025 00:00,34403,Outgoing,100
06-05-2025 00:00,34408,Outgoing,100
06-05-2025 00:00,34017,Outgoing,400
06-05-2025 00:00,34397,Outgoing,100
06-05-2025 00:00,34392,Outgoing,320
06-05-2025 00:00,34393,Outgoing,300
06-05-2025 00:00,34394,Outgoing,128
06-05-2025 00:00,31554,Outgoing,700
06-05-2025 00:00,31557,Outgoing,600
06-05-2025 00:00,31543,Outgoing,200
06-05-2025 00:00,31549,Outgoing,100
06-05-2025 00:00,31558,Outgoing,100
06-05-2025 00:00,31564,Outgoing,100
06-05-2025 00:00,31565,Outgoing,700
06-05-2025 00:00,31569,Outgoing,400
06-05-2025 00:00,31993,Outgoing,200
06-05-2025 00:00,31985,Outgoing,160
06-05-2025 00:00,31730,Outgoing,60
06-05-2025 00:00,31731,Outgoing,100
06-05-2025 00:00,31587,Outgoing,200
06-05-2025 00:00,32086,Outgoing,600
06-05-2025 00:00,32087,Outgoing,354
06-05-2025 00:00,32087,Outgoing,246
06-05-2025 00:00,32088,Outgoing,180
06-05-2025 00:00,32089,Outgoing,48
06-05-2025 00:00,32089,Outgoing,27
06-05-2025 00:00,32085,Outgoing,180
06-05-2025 00:00,32083,Outgoing,30
06-05-2025 00:00,32082,Outgoing,3
06-05-2025 00:00,32082,Outgoing,87
06-05-2025 00:00,32081,Outgoing,90
06-05-2025 00:00,32080,Outgoing,120
06-05-2025 00:00,32079,Outgoing,120
06-05-2025 00:00,32078,Outgoing,120
06-05-2025 00:00,34016,Outgoing,1500
06-05-2025 00:00,34015,Outgoing,2500
06-05-2025 00:00,34013,Outgoing,1000
06-05-2025 00:00,34017,Outgoing,1000
06-05-2025 00:00,34018,Outgoing,500
06-05-2025 00:00,34403,Outgoing,500
06-05-2025 00:00,34392,Outgoing,800
06-05-2025 00:00,34393,Outgoing,600
06-05-2025 00:00,34394,Outgoing,160
06-05-2025 00:00,32087,Outgoing,240
06-05-2025 00:00,32088,Outgoing,150
06-05-2025 00:00,36155,Outgoing,168
06-05-2025 00:00,36155,Outgoing,12
06-05-2025 00:00,31732,Outgoing,4000
06-05-2025 00:00,38719,Outgoing,1000
06-05-2025 00:00,31960,Outgoing,0
06-05-2025 00:00,31953,Outgoing,0
06-05-2025 00:00,31969,Outgoing,0
06-05-2025 00:00,31940,Outgoing,0
06-05-2025 00:00,31509,Outgoing,0
06-05-2025 00:00,31783,Outgoing,0
06-05-2025 00:00,31388,Outgoing,180
06-05-2025 00:00,31401,Outgoing,60
06-05-2025 00:00,31778,Outgoing,0
07-05-2025 00:00,35593,Outgoing,50
07-05-2025 00:00,34013,Outgoing,100
07-05-2025 00:00,34016,Outgoing,100
07-05-2025 00:00,34408,Outgoing,50
07-05-2025 00:00,32085,Outgoing,24
07-05-2025 00:00,32086,Outgoing,24
07-05-2025 00:00,32087,Outgoing,24
07-05-2025 00:00,32088,Outgoing,9
07-05-2025 00:00,36155,Outgoing,9
07-05-2025 00:00,32089,Outgoing,9
07-05-2025 00:00,36498,Outgoing,9
07-05-2025 00:00,31732,Outgoing,200
07-05-2025 00:00,31554,Outgoing,500
07-05-2025 00:00,31565,Outgoing,500
07-05-2025 00:00,31549,Outgoing,300
07-05-2025 00:00,31557,Outgoing,200
07-05-2025 00:00,31567,Outgoing,100
07-05-2025 00:00,31584,Outgoing,100
07-05-2025 00:00,31587,Outgoing,100
07-05-2025 00:00,31985,Outgoing,80
07-05-2025 00:00,35584,Outgoing,100
07-05-2025 00:00,31335,Outgoing,160
07-05-2025 00:00,31674,Outgoing,300
07-05-2025 00:00,31700,Outgoing,50
07-05-2025 00:00,31676,Outgoing,240
07-05-2025 00:00,31451,Outgoing,160
07-05-2025 00:00,31463,Outgoing,100
07-05-2025 00:00,31442,Outgoing,40
07-05-2025 00:00,32085,Outgoing,60
07-05-2025 00:00,32088,Outgoing,60
07-05-2025 00:00,32078,Outgoing,90
07-05-2025 00:00,32083,Outgoing,6
07-05-2025 00:00,31841,Outgoing,60
07-05-2025 00:00,31860,Outgoing,60
07-05-2025 00:00,31951,Outgoing,180
07-05-2025 00:00,40738,Outgoing,360
07-05-2025 00:00,40905,Outgoing,480
07-05-2025 00:00,40923,Outgoing,60
07-05-2025 00:00,40677,Outgoing,60
07-05-2025 00:00,31494,Outgoing,80
07-05-2025 00:00,31510,Outgoing,80
07-05-2025 00:00,40925,Outgoing,480
07-05-2025 00:00,41309,Outgoing,80
07-05-2025 00:00,41177,Outgoing,160
07-05-2025 00:00,41178,Outgoing,75
07-05-2025 00:00,31373,Outgoing,120
07-05-2025 00:00,31388,Outgoing,120
07-05-2025 00:00,31634,Outgoing,60
07-05-2025 00:00,31775,Outgoing,80
07-05-2025 00:00,31776,Outgoing,40
07-05-2025 00:00,31777,Outgoing,40
07-05-2025 00:00,39907,Outgoing,200
07-05-2025 00:00,34014,Outgoing,100
07-05-2025 00:00,34018,Outgoing,100
07-05-2025 00:00,34397,Outgoing,50
07-05-2025 00:00,34403,Outgoing,100
07-05-2025 00:00,34395,Outgoing,32
07-05-2025 00:00,35576,Outgoing,300
07-05-2025 00:00,35593,Outgoing,50
07-05-2025 00:00,35584,Outgoing,2000
07-05-2025 00:00,35586,Outgoing,100
07-05-2025 00:00,35588,Outgoing,50
07-05-2025 00:00,35596,Outgoing,420
07-05-2025 00:00,35574,Outgoing,200
07-05-2025 00:00,35580,Outgoing,1000
07-05-2025 00:00,35598,Outgoing,32
07-05-2025 00:00,31531,Outgoing,300
07-05-2025 00:00,31338,Outgoing,180
07-05-2025 00:00,31461,Outgoing,300
07-05-2025 00:00,32086,Outgoing,210
07-05-2025 00:00,32080,Outgoing,30
07-05-2025 00:00,40922,Outgoing,120
07-05-2025 00:00,31509,Outgoing,600
07-05-2025 00:00,31549,Outgoing,200
07-05-2025 00:00,31569,Outgoing,1000
07-05-2025 00:00,31551,Outgoing,200
07-05-2025 00:00,31558,Outgoing,100
07-05-2025 00:00,31556,Outgoing,100
07-05-2025 00:00,31567,Outgoing,100
07-05-2025 00:00,31730,Outgoing,120
07-05-2025 00:00,31995,Outgoing,300
07-05-2025 00:00,31996,Outgoing,500
07-05-2025 00:00,31994,Outgoing,400
07-05-2025 00:00,31985,Outgoing,400
07-05-2025 00:00,31733,Outgoing,60
07-05-2025 00:00,31584,Outgoing,1000
07-05-2025 00:00,35594,Outgoing,100
07-05-2025 00:00,35578,Outgoing,300
07-05-2025 00:00,35585,Outgoing,500
07-05-2025 00:00,35587,Outgoing,100
07-05-2025 00:00,35595,Outgoing,240
07-05-2025 00:00,35597,Outgoing,128
07-05-2025 00:00,34017,Outgoing,800
07-05-2025 00:00,31760,Outgoing,560
07-05-2025 00:00,31686,Outgoing,2000
07-05-2025 00:00,31462,Outgoing,100
07-05-2025 00:00,31850,Outgoing,160
07-05-2025 00:00,40663,Outgoing,120
07-05-2025 00:00,31594,Outgoing,200
07-05-2025 00:00,31762,Outgoing,900
07-05-2025 00:00,31767,Outgoing,500
07-05-2025 00:00,31334,Outgoing,128
07-05-2025 00:00,31698,Outgoing,500
07-05-2025 00:00,31706,Outgoing,1000
07-05-2025 00:00,31688,Outgoing,200
07-05-2025 00:00,31687,Outgoing,100
07-05-2025 00:00,31441,Outgoing,100
07-05-2025 00:00,32084,Outgoing,30
07-05-2025 00:00,32087,Outgoing,60
07-05-2025 00:00,32089,Outgoing,15
07-05-2025 00:00,31848,Outgoing,60
07-05-2025 00:00,31858,Outgoing,360
07-05-2025 00:00,31960,Outgoing,60
07-05-2025 00:00,40675,Outgoing,120
07-05-2025 00:00,41176,Outgoing,120
07-05-2025 00:00,40906,Outgoing,180
07-05-2025 00:00,31493,Outgoing,600
07-05-2025 00:00,34013,Outgoing,300
07-05-2025 00:00,34402,Outgoing,100
07-05-2025 00:00,34016,Outgoing,1000
07-05-2025 00:00,34015,Outgoing,200
07-05-2025 00:00,34394,Outgoing,64
07-05-2025 00:00,31565,Outgoing,800
07-05-2025 00:00,31543,Outgoing,200
07-05-2025 00:00,31554,Outgoing,2000
07-05-2025 00:00,31557,Outgoing,200
07-05-2025 00:00,31552,Outgoing,240
07-05-2025 00:00,31553,Outgoing,100
07-05-2025 00:00,31723,Outgoing,1000
07-05-2025 00:00,31725,Outgoing,300
07-05-2025 00:00,31732,Outgoing,1000
07-05-2025 00:00,31992,Outgoing,100
07-05-2025 00:00,31993,Outgoing,500
07-05-2025 00:00,31986,Outgoing,800
07-05-2025 00:00,31987,Outgoing,50
07-05-2025 00:00,31595,Outgoing,200
07-05-2025 00:00,31589,Outgoing,100
07-05-2025 00:00,31761,Outgoing,4500
07-05-2025 00:00,31772,Outgoing,1300
07-05-2025 00:00,31766,Outgoing,800
07-05-2025 00:00,31769,Outgoing,420
07-05-2025 00:00,31565,Outgoing,0
07-05-2025 00:00,31549,Outgoing,0
07-05-2025 00:00,31549,Outgoing,0
07-05-2025 00:00,31569,Outgoing,0
07-05-2025 00:00,31569,Outgoing,0
07-05-2025 00:00,31569,Outgoing,0
07-05-2025 00:00,31556,Outgoing,0
07-05-2025 00:00,31556,Outgoing,0
07-05-2025 00:00,31556,Outgoing,0
07-05-2025 00:00,31732,Outgoing,0
07-05-2025 00:00,31782,Outgoing,0
07-05-2025 00:00,36081,Outgoing,0
07-05-2025 00:00,39031,Outgoing,0
07-05-2025 00:00,36622,Outgoing,0
07-05-2025 00:00,31373,Outgoing,0
07-05-2025 00:00,31554,Outgoing,200
07-05-2025 00:00,31554,Outgoing,0
07-05-2025 00:00,31557,Outgoing,0
07-05-2025 00:00,31557,Outgoing,0
07-05-2025 00:00,31565,Outgoing,100
07-05-2025 00:00,31565,Outgoing,0
07-05-2025 00:00,32125,Outgoing,0
07-05-2025 00:00,31780,Outgoing,0
07-05-2025 00:00,32084,Outgoing,6
07-05-2025 00:00,32085,Outgoing,6
07-05-2025 00:00,32086,Outgoing,12
07-05-2025 00:00,32087,Outgoing,12
07-05-2025 00:00,31731,Outgoing,200
07-05-2025 00:00,31565,Outgoing,200
07-05-2025 00:00,31554,Outgoing,200
07-05-2025 00:00,31543,Outgoing,100
07-05-2025 00:00,32000,Outgoing,40
07-05-2025 00:00,34015,Outgoing,100
07-05-2025 00:00,31730,Outgoing,60
07-05-2025 00:00,31772,Outgoing,130
07-05-2025 00:00,31761,Outgoing,150
07-05-2025 00:00,31762,Outgoing,90
07-05-2025 00:00,31773,Outgoing,88
07-05-2025 00:00,31769,Outgoing,28
07-05-2025 00:00,32086,Outgoing,6
07-05-2025 00:00,32089,Outgoing,3
07-05-2025 00:00,32080,Outgoing,6
07-05-2025 00:00,31734,Outgoing,20
07-05-2025 00:00,31737,Outgoing,200
07-05-2025 00:00,31554,Outgoing,100
07-05-2025 00:00,31565,Outgoing,100
07-05-2025 00:00,31549,Outgoing,100
07-05-2025 00:00,31543,Outgoing,100
07-05-2025 00:00,31551,Outgoing,100
07-05-2025 00:00,32002,Outgoing,90
07-05-2025 00:00,35585,Outgoing,100
07-05-2025 00:00,35584,Outgoing,100
07-05-2025 00:00,35574,Outgoing,100
07-05-2025 00:00,35576,Outgoing,100
07-05-2025 00:00,35580,Outgoing,100
07-05-2025 00:00,31554,Outgoing,300
07-05-2025 00:00,31565,Outgoing,200
07-05-2025 00:00,31551,Outgoing,200
07-05-2025 00:00,31993,Outgoing,200
07-05-2025 00:00,32086,Outgoing,24
07-05-2025 00:00,32087,Outgoing,24
07-05-2025 00:00,32088,Outgoing,12
07-05-2025 00:00,32089,Outgoing,6
07-05-2025 00:00,32078,Outgoing,12
07-05-2025 00:00,31733,Outgoing,60
07-05-2025 00:00,34393,Outgoing,60
07-05-2025 00:00,31548,Outgoing,200
07-05-2025 00:00,31698,Outgoing,500
07-05-2025 00:00,31985,Outgoing,800
07-05-2025 00:00,38744,Outgoing,30
07-05-2025 00:00,32079,Outgoing,30
07-05-2025 00:00,32086,Outgoing,120
07-05-2025 00:00,32088,Outgoing,60
07-05-2025 00:00,31777,Outgoing,120
07-05-2025 00:00,31662,Outgoing,600
07-05-2025 00:00,34392,Outgoing,320
07-05-2025 00:00,34393,Outgoing,300
07-05-2025 00:00,34013,Outgoing,500
07-05-2025 00:00,34016,Outgoing,1000
07-05-2025 00:00,31551,Outgoing,600
07-05-2025 00:00,31565,Outgoing,1000
07-05-2025 00:00,31663,Outgoing,200
07-05-2025 00:00,31686,Outgoing,500
07-05-2025 00:00,31706,Outgoing,300
07-05-2025 00:00,31731,Outgoing,300
07-05-2025 00:00,31730,Outgoing,300
07-05-2025 00:00,31986,Outgoing,480
07-05-2025 00:00,36498,Outgoing,18
07-05-2025 00:00,32078,Outgoing,30
07-05-2025 00:00,32085,Outgoing,90
07-05-2025 00:00,32080,Outgoing,30
07-05-2025 00:00,32087,Outgoing,30
07-05-2025 00:00,32089,Outgoing,30
07-05-2025 00:00,31775,Outgoing,120
